ActivityID,Activity Media Name,ActivityStartDate,ActivityStartTime,Activity Start Time Zone,Activity Type,AnalysisStartDate,CharacteristicName,LaboratoryName,MethodSpeciation,MonitoringLocationID,ProjectID,ResultAnalyticalMethodContext,ResultAnalyticalMethodID,ResultDetectionCondition,DetecQuantLimitMeasure,ResultDetecQuantLimitType,ResultDetecQuantLimitUnit,ResultQualifier,ResultSampleFraction,ResultStatusID,ResultUnit,ResultValue,ResultValueType,Sample Collection Equipment Name,Sample Collection Method ID
2170657,Water,2019-01-27,11:10,MDT,Sample-Routine,2019-02-08 00:00:00,Magnesium,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,45.5,Actual,Water Bottle,GRAB
2170657,Water,2019-01-27,11:10,MDT,Sample-Routine,2019-02-08 00:00:00,Sodium,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,163.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-07 00:00:00,Conductivity,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,1290.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,776.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total suspended solids,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 160.2,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,128.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-04 00:00:00,Turbidity,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 180.1,,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,93.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-13 00:00:00,Chloride,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,33.6,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-14 00:00:00,Sulfate,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,164.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,374650109160001,UWRIM,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,503.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,374650109160001,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,302.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-07 00:00:00,Bicarbonate,Utah Public Health Laboratory,,374650109160001,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,614.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbonate,Utah Public Health Laboratory,,374650109160001,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,374650109160001,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,876.0,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-07 00:00:00,Hydroxide,Utah Public Health Laboratory,,374650109160001,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170651,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-07 00:00:00,pH,Utah Public Health Laboratory,,374650109160001,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,6.06,Actual,Water Bottle,GRAB
2170658,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-07 00:00:00,Selenium,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 200.8,Below Reporting Limit,1.0,Lower Reporting Limit,ug/l,,Dissolved,Final,ug/l,,Actual,Water Bottle,GRAB
2170658,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-08 00:00:00,Calcium,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,72.2,Actual,Water Bottle,GRAB
2170658,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-08 00:00:00,Potassium,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,6.59,Actual,Water Bottle,GRAB
2170658,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-08 00:00:00,Magnesium,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,42.6,Actual,Water Bottle,GRAB
2170658,Water,2019-01-27,13:00,MDT,Sample-Routine,2019-02-08 00:00:00,Sodium,Utah Public Health Laboratory,,374650109160001,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,167.0,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-07 00:00:00,Conductivity,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,1260.0,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,884.0,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total suspended solids,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 160.2,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,3360.0,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-04 00:00:00,Turbidity,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 180.1,,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,3679.0,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-13 00:00:00,Chloride,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,23.9,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-14 00:00:00,Sulfate,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,87.4,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,373629109141701,UWRIM,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,634.0,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,373629109141701,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,380.0,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-07 00:00:00,Bicarbonate,Utah Public Health Laboratory,,373629109141701,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,773.0,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbonate,Utah Public Health Laboratory,,373629109141701,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,373629109141701,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,561.0,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-07 00:00:00,Hydroxide,Utah Public Health Laboratory,,373629109141701,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170653,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-07 00:00:00,pH,Utah Public Health Laboratory,,373629109141701,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,6.354,Actual,Water Bottle,GRAB
2170660,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-07 00:00:00,Selenium,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 200.8,Below Reporting Limit,1.0,Lower Reporting Limit,ug/l,,Dissolved,Final,ug/l,,Actual,Water Bottle,GRAB
2170660,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-08 00:00:00,Calcium,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,26.0,Actual,Water Bottle,GRAB
2170660,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-08 00:00:00,Potassium,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,4.21,Actual,Water Bottle,GRAB
2170660,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-08 00:00:00,Magnesium,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,19.6,Actual,Water Bottle,GRAB
2170660,Water,2019-01-28,10:00,MDT,Sample-Routine,2019-02-08 00:00:00,Sodium,Utah Public Health Laboratory,,373629109141701,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,134.0,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-07 00:00:00,Conductivity,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,1010.0,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,830.0,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total suspended solids,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 160.2,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,7650.0,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-04 00:00:00,Turbidity,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 180.1,Above Operating Range,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-13 00:00:00,Chloride,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,18.5,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-14 00:00:00,Sulfate,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,42.2,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,373627109141501,UWRIM,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,536.0,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,373627109141501,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,322.0,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-07 00:00:00,Bicarbonate,Utah Public Health Laboratory,,373627109141501,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,654.0,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbonate,Utah Public Health Laboratory,,373627109141501,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,373627109141501,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,675.0,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-07 00:00:00,Hydroxide,Utah Public Health Laboratory,,373627109141501,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170654,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-07 00:00:00,pH,Utah Public Health Laboratory,,373627109141501,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,6.201,Actual,Water Bottle,GRAB
2170661,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-07 00:00:00,Selenium,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 200.8,Below Reporting Limit,1.0,Lower Reporting Limit,ug/l,,Dissolved,Final,ug/l,,Actual,Water Bottle,GRAB
2170661,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-08 00:00:00,Calcium,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,54.5,Actual,Water Bottle,GRAB
2170661,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-08 00:00:00,Potassium,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,5.01,Actual,Water Bottle,GRAB
2170661,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-08 00:00:00,Magnesium,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,32.0,Actual,Water Bottle,GRAB
2170661,Water,2019-01-28,11:00,MDT,Sample-Routine,2019-02-08 00:00:00,Sodium,Utah Public Health Laboratory,,373627109141501,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,147.0,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-07 00:00:00,Conductivity,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,924.0,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,692.0,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total suspended solids,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 160.2,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,14800.0,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-04 00:00:00,Turbidity,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 180.1,Above Operating Range,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-13 00:00:00,Chloride,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,14.8,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-14 00:00:00,Sulfate,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,72.4,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,373626109141401,UWRIM,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,388.0,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,373626109141401,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,233.0,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-07 00:00:00,Bicarbonate,Utah Public Health Laboratory,,373626109141401,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,474.0,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbonate,Utah Public Health Laboratory,,373626109141401,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,373626109141401,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,718.0,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-07 00:00:00,Hydroxide,Utah Public Health Laboratory,,373626109141401,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170655,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-07 00:00:00,pH,Utah Public Health Laboratory,,373626109141401,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,6.034,Actual,Water Bottle,GRAB
2170662,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-07 00:00:00,Selenium,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 200.8,Below Reporting Limit,1.0,Lower Reporting Limit,ug/l,,Dissolved,Final,ug/l,,Actual,Water Bottle,GRAB
2170662,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-08 00:00:00,Calcium,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,47.0,Actual,Water Bottle,GRAB
2170662,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-08 00:00:00,Potassium,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,2.68,Actual,Water Bottle,GRAB
2170662,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-08 00:00:00,Magnesium,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,35.9,Actual,Water Bottle,GRAB
2170662,Water,2019-01-28,12:00,MDT,Sample-Routine,2019-02-08 00:00:00,Sodium,Utah Public Health Laboratory,,373626109141401,UWRIM,USEPA, 200.8,,1.0,Lower Reporting Limit,mg/l,,Dissolved,Final,mg/l,103.0,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-07 00:00:00,Conductivity,Utah Public Health Laboratory,,373636109141501,UWRIM,USEPA, 120.1,,2.0,Lower Reporting Limit,uS/cm,,Total,Final,uS/cm,1670.0,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total dissolved solids,Utah Public Health Laboratory,,373636109141501,UWRIM,USEPA, 160.1,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,1040.0,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-04 00:00:00,Total suspended solids,Utah Public Health Laboratory,,373636109141501,UWRIM,USEPA, 160.2,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,4.0,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-04 00:00:00,Turbidity,Utah Public Health Laboratory,,373636109141501,UWRIM,USEPA, 180.1,,0.1,Lower Reporting Limit,NTU,,Total,Final,NTU,3.37,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-13 00:00:00,Chloride,Utah Public Health Laboratory,,373636109141501,UWRIM,USEPA, 325.2,,3.5,Lower Reporting Limit,mg/l,,Total,Final,mg/l,39.7,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-14 00:00:00,Sulfate,Utah Public Health Laboratory,,373636109141501,UWRIM,USEPA, 375.2,,20.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,183.0,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CaCO3,373636109141501,UWRIM,APHA,2320,,4.0,Lower Reporting Limit,mg/l,,Total,Final,mg/l,683.0,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-07 00:00:00,"Alkalinity, total",Utah Public Health Laboratory,as CO3,373636109141501,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,410.0,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-07 00:00:00,Bicarbonate,Utah Public Health Laboratory,,373636109141501,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,834.0,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbonate,Utah Public Health Laboratory,,373636109141501,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-07 00:00:00,Carbon dioxide,Utah Public Health Laboratory,,373636109141501,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,774.0,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-07 00:00:00,Hydroxide,Utah Public Health Laboratory,,373636109141501,UWRIM,APHA,2320,Not Detected,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,,Actual,Water Bottle,GRAB
2170652,Water,2019-01-28,16:00,MDT,Sample-Routine,2019-02-07 00:00:00,pH,Utah Public Health Laboratory,,373636109141501,UWRIM,APHA,2320,,0.001,Lower Reporting Limit,mg/l,,Total,Final,mg/l,6.247,Actual,Water Bottle,GRAB
1805005-03RE1,Water,2018-05-07,14:00,MDT,Sample-Routine,2018-05-24 00:00:00,Sulfate,,as SO4,392335111354601,UNGWMN,USEPA,300.0,,50.0,,mg/l,,Total,Final,mg/l,143.0,Actual,Water Bottle,GRAB
1805005-03RE1,Water,2018-05-07,14:00,MDT,Sample-Routine,2018-05-24 00:00:00,Sulfate,,as SO4,392335111354601,UNGWMN,USEPA,300.0,,50.0,,mg/l,,Total,Final,mg/l,143.0,Actual,Water Bottle,GRAB
1805005-03RE1,Water,2018-05-07,14:00,MDT,Sample-Routine,2018-05-24 00:00:00,Chloride,,,392335111354601,UNGWMN,USEPA,300.0,,20.0,,mg/l,,Total,Final,mg/l,60.2,Actual,Water Bottle,GRAB
1805005-03RE1,Water,2018-05-07,14:00,MDT,Sample-Routine,2018-05-24 00:00:00,Chloride,,,392335111354601,UNGWMN,USEPA,300.0,,20.0,,mg/l,,Total,Final,mg/l,60.2,Actual,Water Bottle,GRAB
1805005-08RE1,Water,2018-05-09,11:30,MDT,Sample-Routine,2018-05-24 00:00:00,Sulfate,,as SO4,393759110205501,UNGWMN,USEPA,300.0,,50.0,,mg/l,,Total,Final,mg/l,139.0,Actual,Water Bottle,GRAB
1805005-11RE1,Water,2018-05-08,10:10,MDT,Sample-Routine,2018-05-24 00:00:00,Chloride,,,394313111504701,UNGWMN,USEPA,300.0,,20.0,,mg/l,,Total,Final,mg/l,182.0,Actual,Water Bottle,GRAB
1805005-09RE1,Water,2018-05-08,08:30,MDT,Sample-Routine,2018-05-24 00:00:00,Chloride,,,404508112522401,UNGWMN,USEPA,300.0,,20.0,,mg/l,,Total,Final,mg/l,163.0,Actual,Water Bottle,GRAB
1805005-09RE1,Water,2018-05-08,08:30,MDT,Sample-Routine,2018-05-24 00:00:00,Chloride,,,404508112522401,UNGWMN,USEPA,300.0,,20.0,,mg/l,,Total,Final,mg/l,163.0,Actual,Water Bottle,GRAB
1805005-09RE1,Water,2018-05-08,08:30,MDT,Sample-Routine,2018-05-24 00:00:00,Sulfate,,as SO4,404508112522401,UNGWMN,USEPA,300.0,,50.0,,mg/l,,Total,Final,mg/l,125.0,Actual,Water Bottle,GRAB
1805005-09RE1,Water,2018-05-08,08:30,MDT,Sample-Routine,2018-05-24 00:00:00,Sulfate,,as SO4,404508112522401,UNGWMN,USEPA,300.0,,50.0,,mg/l,,Total,Final,mg/l,125.0,Actual,Water Bottle,GRAB
1805005-10RE1,Water,2018-05-08,10:00,MDT,Sample-Routine,2018-05-24 00:00:00,Chloride,,,404724111562501,UNGWMN,USEPA,300.0,,20.0,,mg/l,,Total,Final,mg/l,173.0,Actual,Water Bottle,GRAB
1808006-03,Water,2018-08-06,15:50,MDT,Sample-Routine,2018-08-10 00:00:00,"Alkalinity, total",,,385630112321701,UNGWMN,USEPA,310.1,,10.0,,mg/l,,Total,Final,mg/l,245.0,Actual,Water Bottle,GRAB
1808006-03,Water,2018-08-06,15:50,MDT,Sample-Routine,2018-08-22 00:00:00,Arsenic,,,385630112321701,UNGWMN,USEPA,200.8,,2.0,,ug/l,,Total,Final,ug/l,7.9,Actual,Water Bottle,GRAB
